District ID,District Name,School ID,School Name,F5,School Year,Total,4 Year Olds Program,F9,Early Kindergarten,Kindergarten,Total K,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,Table Name,School year (fall),School Name (group)
1248,RSU 54/MSAD 54,1708,Bloomfield Elementary School,null,2011-12,369,-,null,-,null,-,99,94,98,78,null,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Bloomfield Elementary School
1248,RSU 54/MSAD 54,1709,Skowhegan Area Middle School,null,2011-12,410,-,null,-,null,-,null,null,null,null,null,null,191,219,null,null,null,null,2011-2012.csv,9/1/11,Skowhegan Area Middle School
1249,RSU 55/MSAD 55,1714,Sacopee Valley High Sch,null,2011-12,401,-,null,-,null,-,null,null,null,null,null,null,null,null,99,103,97,102,2011-2012.csv,9/1/11,Sacopee Valley High Sch
1249,RSU 55/MSAD 55,1941,Sacopee Valley Middle School,null,2011-12,362,-,null,-,null,-,null,null,null,null,85,91,89,97,null,null,null,null,2011-2012.csv,9/1/11,Sacopee Valley Middle School
1251,RSU 57/MSAD 57,1728,Massabesic High School,null,2011-12,"1,038",-,null,-,null,-,null,null,null,null,null,null,null,null,259,245,271,263,2011-2012.csv,9/1/11,Massabesic High School
1251,RSU 57/MSAD 57,1940,Massabesic Middle School,null,2011-12,802,-,null,-,null,-,null,null,null,null,null,243,292,267,null,null,null,null,2011-2012.csv,9/1/11,Massabesic Middle School
1252,RSU 58/MSAD 58,1736,Mt Abram Regional High School,null,2011-12,240,-,null,-,null,-,null,null,null,null,null,null,null,null,59,55,61,65,2011-2012.csv,9/1/11,Mt Abram Regional High School
1253,RSU 59/MSAD 59,1740,Madison Area Memorial H S,null,2011-12,300,-,null,-,null,-,null,null,null,null,null,null,null,null,85,73,79,63,2011-2012.csv,9/1/11,Madison Area Memorial H S
1253,RSU 59/MSAD 59,1741,Madison Junior High School,null,2011-12,234,-,null,-,null,-,null,null,null,null,55,49,61,69,null,null,null,null,2011-2012.csv,9/1/11,Madison Junior High School
1254,RSU 60/MSAD 60,1745,Noble Middle School,null,2011-12,428,-,null,-,null,-,null,null,null,null,null,null,196,232,null,null,null,null,2011-2012.csv,9/1/11,Noble Middle School
1254,RSU 60/MSAD 60,1746,Eric L Knowlton School,null,2011-12,342,-,null,-,null,-,null,null,null,null,117,225,null,null,null,null,null,null,2011-2012.csv,9/1/11,Eric L Knowlton School
1254,RSU 60/MSAD 60,1750,Noble High School,null,2011-12,957,-,null,-,null,-,null,null,null,null,null,null,null,null,230,244,265,218,2011-2012.csv,9/1/11,Noble High School
1255,RSU 61/MSAD 61,1753,Lake Region High School,null,2011-12,569,-,null,-,null,-,null,null,null,null,null,null,null,null,150,137,143,139,2011-2012.csv,9/1/11,Lake Region High School
1255,RSU 61/MSAD 61,1754,Lake Region Middle School,null,2011-12,411,-,null,-,null,-,null,null,null,null,null,137,130,144,null,null,null,null,2011-2012.csv,9/1/11,Lake Region Middle School
1257,RSU 63/MSAD 63,1761,Holbrook School,null,2011-12,278,-,null,-,null,-,null,null,null,null,54,81,71,72,null,null,null,null,2011-2012.csv,9/1/11,Holbrook School
1258,RSU 64/MSAD 64,1763,Morison Memorial School,null,2011-12,221,-,null,-,null,-,null,null,65,60,96,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Morison Memorial School
1258,RSU 64/MSAD 64,1764,Central High School,null,2011-12,347,-,null,-,null,-,null,null,null,null,null,null,null,null,78,91,84,94,2011-2012.csv,9/1/11,Central High School
1258,RSU 64/MSAD 64,1765,Central Middle School,null,2011-12,312,-,null,-,null,-,null,null,null,null,null,89,116,107,null,null,null,null,2011-2012.csv,9/1/11,Central Middle School
1258,RSU 64/MSAD 64,1766,Hudson Elementary School,null,2011-12,53,-,null,-,null,-,null,null,30,23,null,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Hudson Elementary School
1261,RSU 68/MSAD 68,1776,Se Do Mo Cha Middle School,null,2011-12,291,-,null,-,null,-,null,null,null,null,63,64,89,75,null,null,null,null,2011-2012.csv,9/1/11,Se Do Mo Cha Middle School
1262,RSU 70/MSAD 70,1779,SAD 70 Hodgdon High School,null,2011-12,147,-,null,-,null,-,null,null,null,null,null,null,null,null,40,39,35,33,2011-2012.csv,9/1/11,SAD 70 Hodgdon High School
1264,RSU 72/MSAD 72,1791,Molly Ockett Middle School,null,2011-12,265,-,null,-,null,-,null,null,null,null,null,77,94,94,null,null,null,null,2011-2012.csv,9/1/11,Molly Ockett Middle School
1265,RSU 74/MSAD 74,1795,Carrabec High School,null,2011-12,241,-,null,-,null,-,null,null,null,null,null,null,null,null,53,75,73,40,2011-2012.csv,9/1/11,Carrabec High School
1266,RSU 75/MSAD 75,1805,Mt Ararat High School,null,2011-12,878,-,null,-,null,-,null,null,null,null,null,null,null,null,212,224,203,239,2011-2012.csv,9/1/11,Mt Ararat High School
1266,RSU 75/MSAD 75,1807,Mt Ararat Middle School,null,2011-12,617,-,null,-,null,-,null,null,null,null,null,207,208,202,null,null,null,null,2011-2012.csv,9/1/11,Mt Ararat Middle School
1281,Boothbay-Boothbay Hbr CSD,1831,Boothbay Region High School,null,2011-12,217,-,null,-,null,-,null,null,null,null,null,null,null,null,52,55,53,57,2011-2012.csv,9/1/11,Boothbay Region High School
1283,Mt Desert CSD,1834,Mt Desert Island High School,null,2011-12,529,-,null,-,null,-,null,null,null,null,null,null,null,null,130,140,138,121,2011-2012.csv,9/1/11,Mt Desert Island High School
1289,Deer Isle-Stonington CSD,1842,Deer Isle-Stonington High Sch,null,2011-12,139,-,null,-,null,-,null,null,null,null,null,null,null,null,26,38,41,34,2011-2012.csv,9/1/11,Deer Isle-Stonington High Sch
1292,Moosabec CSD,1847,Jonesport-Beals High School,null,2011-12,58,-,null,-,null,-,null,null,null,null,null,null,null,null,15,13,14,16,2011-2012.csv,9/1/11,Jonesport-Beals High School
1293,Wells-Ogunquit CSD,1849,Wells Junior High School,null,2011-12,449,-,null,-,null,-,null,null,null,null,104,100,132,113,null,null,null,null,2011-2012.csv,9/1/11,Wells Junior High School
1293,Wells-Ogunquit CSD,1850,Wells High School,null,2011-12,434,-,null,-,null,-,null,null,null,null,null,null,null,null,112,101,111,110,2011-2012.csv,9/1/11,Wells High School
1294,Five Town CSD,1852,Camden Hills Regional H S,null,2011-12,642,-,null,-,null,-,null,null,null,null,null,null,null,null,156,176,152,158,2011-2012.csv,9/1/11,Camden Hills Regional H S
1295,ME Sch of Science & Mathematics,1853,ME Sch of Science & Mathematics,null,2011-12,108,-,null,-,null,-,null,null,null,null,null,null,null,null,15,18,42,33,2011-2012.csv,9/1/11,ME Sch of Science & Mathematics
1298,Mountain View Youth Dev Ctr,1856,Mountain View Youth Dev Ctr,null,2011-12,51,-,null,-,null,-,null,null,null,null,null,null,null,1,1,4,17,28,2011-2012.csv,9/1/11,Mountain View Youth Dev Ctr
1307,John Bapst Memorial High School,1008,John Bapst Memorial High School,null,2011-12,426,-,null,-,null,-,null,null,null,null,null,null,null,null,107,100,108,111,2011-2012.csv,9/1/11,John Bapst Memorial High School
1320,George Stevens Academy,1021,George Stevens Academy,null,2011-12,261,-,null,-,null,-,null,null,null,null,null,null,null,null,84,55,68,54,2011-2012.csv,9/1/11,George Stevens Academy
1332,Erskine Academy,1033,Erskine Academy,null,2011-12,624,-,null,-,null,-,null,null,null,null,null,null,null,null,140,156,155,173,2011-2012.csv,9/1/11,Erskine Academy
1335,Foxcroft Academy,1036,Foxcroft Academy,null,2011-12,365,-,null,-,null,-,null,null,null,null,null,null,null,null,99,79,88,99,2011-2012.csv,9/1/11,Foxcroft Academy
1336,Washington Academy,1037,Washington Academy,null,2011-12,436,-,null,-,null,-,null,null,null,null,null,null,null,null,89,96,125,126,2011-2012.csv,9/1/11,Washington Academy
1348,Fryeburg Academy,1049,Fryeburg Academy,null,2011-12,464,-,null,-,null,-,null,null,null,null,null,null,null,null,96,118,125,125,2011-2012.csv,9/1/11,Fryeburg Academy
1356,Lee Academy,1057,Lee Academy,null,2011-12,164,-,null,-,null,-,null,null,null,null,null,null,null,null,41,37,42,44,2011-2012.csv,9/1/11,Lee Academy
1364,Lincoln Academy,1066,Lincoln Academy,null,2011-12,498,-,null,-,null,-,null,null,null,null,null,null,null,null,114,143,129,112,2011-2012.csv,9/1/11,Lincoln Academy
1369,Maine Central Institute,1072,Maine Central Institute,null,2011-12,318,-,null,-,null,-,null,null,null,null,null,null,null,null,88,76,78,76,2011-2012.csv,9/1/11,Maine Central Institute
1395,Thornton Academy,1098,Thornton Academy,null,2011-12,"1,524",-,null,-,null,-,null,null,null,null,null,45,51,46,324,349,375,334,2011-2012.csv,9/1/11,Thornton Academy
3151,Maine Department of Education,1946,MDOE School,null,2011-12,52,-,null,-,null,-,null,null,null,4,3,8,2,3,9,4,11,8,2011-2012.csv,9/1/11,MDOE School
3152,RSU 01 - LKRSU,1168,Fisher-Mitchell School,null,2011-12,227,-,null,-,null,-,null,null,73,71,83,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Fisher-Mitchell School
3152,RSU 01 - LKRSU,1170,Bath Middle School,null,2011-12,382,-,null,-,null,-,null,null,null,null,null,129,133,120,null,null,null,null,2011-2012.csv,9/1/11,Bath Middle School
3152,RSU 01 - LKRSU,1171,Morse High School,null,2011-12,642,-,null,-,null,-,null,null,null,null,null,null,null,null,155,149,160,178,2011-2012.csv,9/1/11,Morse High School
3154,Blue Hill Harbor School,1952,Blue Hill Harbor School,null,2011-12,14,-,null,-,null,-,null,null,null,null,null,null,null,null,2,2,4,6,2011-2012.csv,9/1/11,Blue Hill Harbor School
3156,RSU 02,1312,Monmouth Academy,null,2011-12,236,-,null,-,null,-,null,null,null,null,null,null,null,null,63,65,65,43,2011-2012.csv,9/1/11,Monmouth Academy
3156,RSU 02,1313,Monmouth Middle School,null,2011-12,268,-,null,-,null,-,null,null,null,50,54,66,48,50,null,null,null,null,2011-2012.csv,9/1/11,Monmouth Middle School
3156,RSU 02,1370,Richmond High School,null,2011-12,141,-,null,-,null,-,null,null,null,null,null,null,null,null,40,31,42,28,2011-2012.csv,9/1/11,Richmond High School
3156,RSU 02,1371,Richmond Middle School,null,2011-12,117,-,null,-,null,-,null,null,null,null,null,37,45,35,null,null,null,null,2011-2012.csv,9/1/11,Richmond Middle School
3156,RSU 02,1534,Hall-Dale High School,null,2011-12,310,-,null,-,null,-,null,null,null,null,null,null,null,null,78,67,85,80,2011-2012.csv,9/1/11,Hall-Dale High School
3156,RSU 02,1535,Hall-Dale Middle School,null,2011-12,215,-,null,-,null,-,null,null,null,null,null,81,56,78,null,null,null,null,2011-2012.csv,9/1/11,Hall-Dale Middle School
3157,RSU 04,1846,Oak Hill High School,null,2011-12,451,-,null,-,null,-,null,null,null,null,null,null,null,null,102,106,129,114,2011-2012.csv,9/1/11,Oak Hill High School
3157,RSU 04,2620,Oak Hill Middle School,null,2011-12,354,-,null,-,null,-,null,null,null,null,null,109,131,114,null,null,null,null,2011-2012.csv,9/1/11,Oak Hill Middle School
3157,RSU 04,2621,Carrie Ricker School,null,2011-12,295,-,null,-,null,-,null,null,90,101,104,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Carrie Ricker School
3158,RSU 05,1244,Freeport High School,null,2011-12,519,-,null,-,null,-,null,null,null,null,null,null,null,null,128,136,129,126,2011-2012.csv,9/1/11,Freeport High School
3158,RSU 05,1245,Freeport Middle School,null,2011-12,276,-,null,-,null,-,null,null,null,null,null,90,91,95,null,null,null,null,2011-2012.csv,9/1/11,Freeport Middle School
3158,RSU 05,1246,Mast Landing School,null,2011-12,266,-,null,-,null,-,null,null,90,81,95,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Mast Landing School
3159,RSU 10,1555,Dirigo High School,null,2011-12,341,-,null,-,null,-,null,null,null,null,null,null,null,null,81,96,83,81,2011-2012.csv,9/1/11,Dirigo High School
3159,RSU 10,1556,T W Kelly Dirigo Middle School,null,2011-12,220,-,null,-,null,-,null,null,null,null,null,67,78,75,null,null,null,null,2011-2012.csv,9/1/11,T W Kelly Dirigo Middle School
3159,RSU 10,1622,Buckfield Jr-Sr High School,null,2011-12,282,-,null,-,null,-,null,null,null,null,null,null,39,50,40,58,46,49,2011-2012.csv,9/1/11,Buckfield Jr-Sr High School
3159,RSU 10,1638,Mountain Valley Middle School,null,2011-12,304,-,null,-,null,-,null,null,null,null,null,84,118,102,null,null,null,null,2011-2012.csv,9/1/11,Mountain Valley Middle School
3159,RSU 10,1641,Mountain Valley High School,null,2011-12,409,-,null,-,null,-,null,null,null,null,null,null,null,null,92,96,112,109,2011-2012.csv,9/1/11,Mountain Valley High School
3160,RSU 12,1448,Wiscasset Middle School,null,2011-12,176,-,null,-,null,-,null,null,null,null,33,53,47,43,null,null,null,null,2011-2012.csv,9/1/11,Wiscasset high/middle
3160,RSU 12,1449,Wiscasset High School,null,2011-12,212,-,null,-,null,-,null,null,null,null,null,null,null,null,70,50,48,44,2011-2012.csv,9/1/11,Wiscasset high/middle
3161,RSU 13,1485,Owls Head Central School,null,2011-12,71,-,null,-,null,-,null,null,30,21,20,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Owls Head Central School
3161,RSU 13,1489,Rockland District Middle School,null,2011-12,210,-,null,-,null,-,null,null,null,null,50,71,89,null,null,null,null,null,2011-2012.csv,9/1/11,Rockland District Middle School
3161,RSU 13,1683,Thomaston Grammar School,null,2011-12,135,-,null,-,null,-,null,null,null,null,46,41,48,null,null,null,null,null,2011-2012.csv,9/1/11,Thomaston Grammar School
3161,RSU 13,2629,Oceanside High School West,null,2011-12,340,-,null,-,null,-,null,null,null,null,null,null,null,141,199,null,null,null,2011-2012.csv,9/1/11,Oceanside High School West
3161,RSU 13,2630,Oceanside High School East,null,2011-12,498,-,null,-,null,-,null,null,null,null,null,null,null,null,null,170,172,156,2011-2012.csv,9/1/11,Oceanside High School East
3162,RSU 14,1365,Jordan-Small Middle School,null,2011-12,208,-,null,-,null,-,null,null,null,null,57,44,53,54,null,null,null,null,2011-2012.csv,9/1/11,Jordan-Small Middle School
3162,RSU 14,1435,Windham High School,null,2011-12,"1,045",-,null,-,null,-,null,null,null,null,null,null,null,null,272,262,253,258,2011-2012.csv,9/1/11,Windham High School
3162,RSU 14,1436,Manchester School,null,2011-12,380,-,null,-,null,-,null,null,null,187,193,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Manchester School
3162,RSU 14,1437,Windham Middle School,null,2011-12,652,-,null,-,null,-,null,null,null,null,null,222,188,242,null,null,null,null,2011-2012.csv,9/1/11,Windham Middle School
3163,RSU 16,1341,Poland Regional H S,null,2011-12,509,-,null,-,null,-,null,null,null,null,null,null,null,null,143,130,130,106,2011-2012.csv,9/1/11,Poland Regional H S
3163,RSU 16,1342,Bruce M Whittier Middle School,null,2011-12,253,-,null,-,null,-,null,null,null,null,null,null,126,127,null,null,null,null,2011-2012.csv,9/1/11,Bruce M Whittier Middle School
3164,RSU 18,1218,China Middle School,null,2011-12,226,-,null,-,null,-,null,null,null,null,54,63,49,60,null,null,null,null,2011-2012.csv,9/1/11,China Middle School
3164,RSU 18,1659,Williams Elementary School,null,2011-12,213,-,null,-,null,-,null,null,57,72,84,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Williams Elementary School
3164,RSU 18,1660,Messalonskee High School,null,2011-12,783,-,null,-,null,-,null,null,null,null,null,null,null,null,195,195,183,210,2011-2012.csv,9/1/11,Messalonskee High School
3164,RSU 18,1862,Messalonskee Middle School,null,2011-12,552,-,null,-,null,-,null,null,null,null,null,167,174,211,null,null,null,null,2011-2012.csv,9/1/11,Messalonskee Middle School
3165,RSU 19,1666,Somerset Valley Middle School,null,2011-12,256,-,null,-,null,-,null,null,null,null,53,66,70,67,null,null,null,null,2011-2012.csv,9/1/11,Somerset Valley Middle School
3165,RSU 19,1669,Nokomis Regional High School,null,2011-12,721,-,null,-,null,-,null,null,null,null,null,null,null,null,189,182,176,174,2011-2012.csv,9/1/11,Nokomis Regional High School
3165,RSU 19,1670,Sebasticook Valley Middle School,null,2011-12,333,-,null,-,null,-,null,null,null,null,83,87,86,77,null,null,null,null,2011-2012.csv,9/1/11,Sebasticook Valley Middle School
3166,RSU 20,1601,Belfast Area High School,null,2011-12,591,-,null,-,null,-,null,null,null,null,null,null,null,null,127,142,144,178,2011-2012.csv,9/1/11,Belfast Area High School
3166,RSU 20,1602,Troy A Howard Middle School,null,2011-12,399,-,null,-,null,-,null,null,null,null,null,126,121,152,null,null,null,null,2011-2012.csv,9/1/11,Troy A Howard Middle School
3166,RSU 20,1719,Searsport District Middle School,null,2011-12,166,-,null,-,null,-,null,null,null,null,null,66,47,53,null,null,null,null,2011-2012.csv,9/1/11,Searsport District Middle School
3166,RSU 20,1720,Searsport District High School,null,2011-12,181,-,null,-,null,-,null,null,null,null,null,null,null,null,55,44,39,43,2011-2012.csv,9/1/11,Searsport District High School
3167,RSU 21,1783,Kennebunk High School,null,2011-12,713,-,null,-,null,-,null,null,null,null,null,null,null,null,178,171,181,183,2011-2012.csv,9/1/11,Kennebunk High School
3167,RSU 21,1784,Sea Road School,null,2011-12,234,-,null,-,null,-,null,null,null,107,127,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Sea Road School
3167,RSU 21,1785,Middle School of the Kennebunks,null,2011-12,502,-,null,-,null,-,null,null,null,null,null,175,155,172,null,null,null,null,2011-2012.csv,9/1/11,Middle School of the Kennebunks
3168,RSU 23,1319,Loranger Middle School,null,2011-12,303,-,null,-,null,-,null,null,null,49,57,79,57,61,null,null,null,null,2011-2012.csv,9/1/11,Loranger Middle School
3168,RSU 23,1320,Old Orchard Beach High School,null,2011-12,274,-,null,-,null,-,null,null,null,null,null,null,null,null,68,60,71,75,2011-2012.csv,9/1/11,Old Orchard Beach High School
3168,RSU 23,1375,C K Burns School,null,2011-12,616,-,null,-,null,-,null,null,200,218,198,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,C K Burns School
3168,RSU 23,1376,Saco Middle School,null,2011-12,774,-,null,-,null,-,null,null,null,null,null,254,256,264,null,null,null,null,2011-2012.csv,9/1/11,Saco Middle School
3168,RSU 23,1863,Saco Transition Program,null,2011-12,17,-,null,-,null,-,null,null,null,null,null,null,null,null,2,4,3,8,2011-2012.csv,9/1/11,Saco Transition Program
3169,RSU 24,1236,Ellsworth High School,null,2011-12,556,-,null,-,null,-,null,null,null,null,null,null,null,null,131,126,144,155,2011-2012.csv,9/1/11,Ellsworth High School
3169,RSU 24,1833,Sumner Memorial High School,null,2011-12,236,-,null,-,null,-,null,null,null,null,null,null,null,null,62,64,50,60,2011-2012.csv,9/1/11,Sumner Memorial High School
3170,RSU 25,1199,Bucksport High School,null,2011-12,359,-,null,-,null,-,null,null,null,null,null,null,null,null,89,78,81,111,2011-2012.csv,9/1/11,Bucksport High School
