Commodity,State,Time,Total Value ($US)
"06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",Massachusetts,2012,"142,703"
"06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",Massachusetts,2013,"115,430"
"06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",Massachusetts,2015,"21,240"
"06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",Massachusetts,2016 through November,"9,139"
"06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",Rhode Island,2006,"7,729"
07 Edible Vegetables & Certain Roots & Tubers,All States,2002,"130,593,449"
07 Edible Vegetables & Certain Roots & Tubers,All States,2003,"120,674,734"
07 Edible Vegetables & Certain Roots & Tubers,All States,2004,"133,285,243"
07 Edible Vegetables & Certain Roots & Tubers,All States,2005,"146,370,901"
07 Edible Vegetables & Certain Roots & Tubers,All States,2006,"219,439,500"
07 Edible Vegetables & Certain Roots & Tubers,All States,2007,"226,531,250"
07 Edible Vegetables & Certain Roots & Tubers,All States,2008,"295,585,940"
07 Edible Vegetables & Certain Roots & Tubers,All States,2009,"332,156,260"
07 Edible Vegetables & Certain Roots & Tubers,All States,2010,"304,669,003"
07 Edible Vegetables & Certain Roots & Tubers,All States,2011,"264,475,695"
07 Edible Vegetables & Certain Roots & Tubers,All States,2012,"379,410,747"
07 Edible Vegetables & Certain Roots & Tubers,All States,2013,"318,003,270"
07 Edible Vegetables & Certain Roots & Tubers,All States,2014,"300,904,566"
07 Edible Vegetables & Certain Roots & Tubers,All States,2015,"262,820,758"
07 Edible Vegetables & Certain Roots & Tubers,All States,2016 through November,"277,156,080"
07 Edible Vegetables & Certain Roots & Tubers,Connecticut,2009,"159,600"
07 Edible Vegetables & Certain Roots & Tubers,Connecticut,2012,"7,815"
07 Edible Vegetables & Certain Roots & Tubers,Connecticut,2015,"9,500"
07 Edible Vegetables & Certain Roots & Tubers,Maine,2004,"32,696"
07 Edible Vegetables & Certain Roots & Tubers,Maine,2007,"90,000"
07 Edible Vegetables & Certain Roots & Tubers,Maine,2009,"336,917"
07 Edible Vegetables & Certain Roots & Tubers,Maine,2010,"105,208"
07 Edible Vegetables & Certain Roots & Tubers,Maine,2011,"597,245"
07 Edible Vegetables & Certain Roots & Tubers,Maine,2012,"382,571"
07 Edible Vegetables & Certain Roots & Tubers,Maine,2013,"426,858"
07 Edible Vegetables & Certain Roots & Tubers,Maine,2014,"243,432"
07 Edible Vegetables & Certain Roots & Tubers,Maine,2015,"450,278"
07 Edible Vegetables & Certain Roots & Tubers,Maine,2016 through November,"573,145"
07 Edible Vegetables & Certain Roots & Tubers,Massachusetts,2002,"225,871"
07 Edible Vegetables & Certain Roots & Tubers,Massachusetts,2004,"68,790"
07 Edible Vegetables & Certain Roots & Tubers,Massachusetts,2005,"39,342"
07 Edible Vegetables & Certain Roots & Tubers,Massachusetts,2006,"20,240"
07 Edible Vegetables & Certain Roots & Tubers,Massachusetts,2007,"5,940"
07 Edible Vegetables & Certain Roots & Tubers,Massachusetts,2008,"112,909"
07 Edible Vegetables & Certain Roots & Tubers,Massachusetts,2009,"87,417"
07 Edible Vegetables & Certain Roots & Tubers,Massachusetts,2010,"65,497"
07 Edible Vegetables & Certain Roots & Tubers,Massachusetts,2011,"104,793"
07 Edible Vegetables & Certain Roots & Tubers,Massachusetts,2012,"615,894"
07 Edible Vegetables & Certain Roots & Tubers,Massachusetts,2014,"364,330"
07 Edible Vegetables & Certain Roots & Tubers,Massachusetts,2015,"123,879"
07 Edible Vegetables & Certain Roots & Tubers,Massachusetts,2016 through November,"12,910"
07 Edible Vegetables & Certain Roots & Tubers,New Hampshire,2002,"12,028"
07 Edible Vegetables & Certain Roots & Tubers,Rhode Island,2016 through November,"7,933"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,All States,2002,"259,391,562"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,All States,2003,"259,545,184"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,All States,2004,"268,690,045"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,All States,2005,"326,515,468"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,All States,2006,"419,413,522"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,All States,2007,"444,989,587"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,All States,2008,"592,913,430"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,All States,2009,"463,423,354"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,All States,2010,"523,546,485"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,All States,2011,"611,149,020"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,All States,2012,"783,157,626"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,All States,2013,"838,754,163"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,All States,2014,"817,778,375"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,All States,2015,"842,007,538"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,All States,2016 through November,"700,238,591"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Connecticut,2002,"466,408"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Connecticut,2003,"513,895"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Connecticut,2004,"410,739"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Connecticut,2005,"96,064"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Connecticut,2006,"352,480"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Connecticut,2007,"682,364"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Connecticut,2008,"904,652"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Connecticut,2009,"1,266,176"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Connecticut,2010,"228,857"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Connecticut,2011,"705,542"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Connecticut,2012,"115,261"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Connecticut,2013,"79,629"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Connecticut,2014,"29,452"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Connecticut,2015,"31,634"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Maine,2002,"156,006"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Maine,2003,"113,190"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Maine,2004,"142,380"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Maine,2005,"250,920"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Maine,2008,"101,916"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Maine,2009,"82,499"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Maine,2010,"147,696"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Maine,2011,"348,786"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Maine,2012,"553,523"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Maine,2013,"624,396"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Maine,2014,"408,668"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Maine,2015,"487,830"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Maine,2016 through November,"633,998"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Massachusetts,2002,"31,164"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Massachusetts,2004,"15,525"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Massachusetts,2006,"61,207"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Massachusetts,2007,"44,908"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Massachusetts,2009,"115,888"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Massachusetts,2010,"108,530"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Massachusetts,2012,"78,795"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Massachusetts,2013,"497,983"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Massachusetts,2014,"79,335"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Massachusetts,2015,"79,920"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Massachusetts,2016 through November,"7,193"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Vermont,2007,"14,920"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Vermont,2009,"5,720"
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,Vermont,2014,"28,908"
"09 Coffee, Tea, Mate & Spices",All States,2002,"12,454,711"
"09 Coffee, Tea, Mate & Spices",All States,2003,"11,574,100"
"09 Coffee, Tea, Mate & Spices",All States,2004,"14,390,981"
"09 Coffee, Tea, Mate & Spices",All States,2005,"13,064,735"
"09 Coffee, Tea, Mate & Spices",All States,2006,"8,726,534"
"09 Coffee, Tea, Mate & Spices",All States,2007,"8,555,738"
"09 Coffee, Tea, Mate & Spices",All States,2008,"10,820,058"
"09 Coffee, Tea, Mate & Spices",All States,2009,"8,706,413"
"09 Coffee, Tea, Mate & Spices",All States,2010,"27,356,930"
"09 Coffee, Tea, Mate & Spices",All States,2011,"28,854,014"
"09 Coffee, Tea, Mate & Spices",All States,2012,"27,644,711"
"09 Coffee, Tea, Mate & Spices",All States,2013,"28,900,581"
"09 Coffee, Tea, Mate & Spices",All States,2014,"34,012,093"
"09 Coffee, Tea, Mate & Spices",All States,2015,"45,622,166"
"09 Coffee, Tea, Mate & Spices",All States,2016 through November,"38,519,089"
"09 Coffee, Tea, Mate & Spices",Connecticut,2005,"266,230"
"09 Coffee, Tea, Mate & Spices",Connecticut,2010,"9,856,285"
"09 Coffee, Tea, Mate & Spices",Connecticut,2011,"154,072"
"09 Coffee, Tea, Mate & Spices",Connecticut,2012,"95,287"
"09 Coffee, Tea, Mate & Spices",Connecticut,2013,"312,140"
"09 Coffee, Tea, Mate & Spices",Connecticut,2014,"325,099"
"09 Coffee, Tea, Mate & Spices",Connecticut,2015,"380,556"
"09 Coffee, Tea, Mate & Spices",Connecticut,2016 through November,"457,392"
"09 Coffee, Tea, Mate & Spices",Maine,2015,"10,290"
"09 Coffee, Tea, Mate & Spices",Maine,2016 through November,"7,594"
"09 Coffee, Tea, Mate & Spices",Massachusetts,2005,"46,349"
"09 Coffee, Tea, Mate & Spices",Massachusetts,2007,"37,874"
"09 Coffee, Tea, Mate & Spices",Massachusetts,2008,"105,754"
"09 Coffee, Tea, Mate & Spices",Massachusetts,2009,"113,960"
"09 Coffee, Tea, Mate & Spices",Massachusetts,2010,"29,355"
"09 Coffee, Tea, Mate & Spices",Massachusetts,2012,"43,629"
"09 Coffee, Tea, Mate & Spices",Massachusetts,2013,"66,005"
"09 Coffee, Tea, Mate & Spices",Massachusetts,2014,"186,417"
"09 Coffee, Tea, Mate & Spices",Massachusetts,2015,"212,753"
"09 Coffee, Tea, Mate & Spices",Massachusetts,2016 through November,"152,314"
"09 Coffee, Tea, Mate & Spices",Vermont,2015,"34,610"
"09 Coffee, Tea, Mate & Spices",Vermont,2016 through November,"32,720"
10 Cereals,All States,2002,"1,608,495,516"
10 Cereals,All States,2003,"1,589,538,454"
10 Cereals,All States,2004,"1,771,713,973"
10 Cereals,All States,2005,"1,642,833,728"
10 Cereals,All States,2006,"2,066,457,862"
10 Cereals,All States,2007,"2,753,348,648"
10 Cereals,All States,2008,"4,106,721,271"
10 Cereals,All States,2009,"2,693,026,401"
10 Cereals,All States,2010,"2,931,746,886"
10 Cereals,All States,2011,"4,752,603,093"
10 Cereals,All States,2012,"4,502,818,499"
10 Cereals,All States,2013,"3,437,883,154"
10 Cereals,All States,2014,"3,580,342,798"
10 Cereals,All States,2015,"3,418,381,758"
10 Cereals,All States,2016 through November,"3,392,732,161"
10 Cereals,Connecticut,2002,"335,694"
10 Cereals,Connecticut,2004,"31,725"
10 Cereals,Connecticut,2005,"21,300"
10 Cereals,Connecticut,2007,"4,214,302"
10 Cereals,Connecticut,2008,"130,496,604"
10 Cereals,Connecticut,2009,"82,902,120"
10 Cereals,Connecticut,2010,"175,159,894"
10 Cereals,Connecticut,2011,"108,708,283"
10 Cereals,Connecticut,2012,"39,305"
10 Cereals,Connecticut,2016 through November,"2,206,640"
10 Cereals,Maine,2002,"24,325"
10 Cereals,Maine,2004,"30,875"
10 Cereals,Maine,2005,"1,495,012"
10 Cereals,Maine,2007,"2,253,209"
10 Cereals,Massachusetts,2003,"24,900"
10 Cereals,Massachusetts,2012,"27,456"
10 Cereals,New Hampshire,2008,"665,977"
10 Cereals,Rhode Island,2005,"249,567"
10 Cereals,Vermont,2008,"115,953"
10 Cereals,Vermont,2011,"10,224"
10 Cereals,Vermont,2016 through November,"64,174"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,All States,2002,"264,269,960"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,All States,2003,"367,105,543"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,All States,2004,"344,004,202"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,All States,2005,"429,055,335"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,All States,2006,"523,099,195"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,All States,2007,"692,944,840"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,All States,2008,"315,918,752"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,All States,2009,"355,631,705"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,All States,2010,"297,301,410"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,All States,2011,"298,263,525"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,All States,2012,"351,536,559"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,All States,2013,"340,067,854"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,All States,2014,"359,410,770"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,All States,2015,"370,411,657"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,All States,2016 through November,"364,287,283"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Connecticut,2002,"8,614"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Connecticut,2015,"10,875"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Maine,2002,"5,532"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Maine,2003,"123,582"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Maine,2004,"17,782"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Maine,2005,"179,262"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Maine,2006,"61,369"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Maine,2007,"80,600"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Maine,2008,"15,400"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Maine,2009,"602,360"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Maine,2011,"10,362"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Maine,2012,"60,725"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Maine,2013,"49,579"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Massachusetts,2002,"20,672"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Massachusetts,2003,"178,980"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Massachusetts,2004,"301,881"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Massachusetts,2005,"231,081"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Massachusetts,2006,"383,495"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Massachusetts,2007,"251,392"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Massachusetts,2008,"488,348"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Massachusetts,2009,"472,877"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Massachusetts,2010,"86,290"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Massachusetts,2011,"1,023,083"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Massachusetts,2012,"544,877"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Massachusetts,2014,"195,226"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Massachusetts,2015,"216,404"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Massachusetts,2016 through November,"680,309"
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,Rhode Island,2008,"509,907"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",All States,2002,"1,115,309,093"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",All States,2003,"1,210,618,993"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",All States,2004,"1,115,728,505"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",All States,2005,"1,284,078,009"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",All States,2006,"1,318,889,167"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",All States,2007,"1,633,272,876"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",All States,2008,"2,405,501,287"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",All States,2009,"1,887,335,984"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",All States,2010,"2,055,498,345"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",All States,2011,"2,245,587,909"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",All States,2012,"2,603,010,528"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",All States,2013,"2,329,225,877"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",All States,2014,"2,419,647,971"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",All States,2015,"1,935,971,632"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",All States,2016 through November,"1,845,218,933"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Connecticut,2004,"9,437"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Connecticut,2005,"8,600"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Connecticut,2007,"14,300"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Connecticut,2008,"4,332,547"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Connecticut,2009,"6,118"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Connecticut,2011,"83,449"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Connecticut,2012,"1,349,902"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Connecticut,2013,"76,725"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Connecticut,2014,"95,548"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Connecticut,2015,"83,904"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Connecticut,2016 through November,"84,992"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Maine,2006,"9,622"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Maine,2007,"9,507"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Maine,2008,"21,871"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Maine,2012,"5,200"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Maine,2013,"74,860"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Maine,2014,"9,270"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Maine,2016 through November,"2,580"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Massachusetts,2002,"440,088"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Massachusetts,2003,"18,861"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Massachusetts,2004,"323,411"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Massachusetts,2005,"1,799,265"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Massachusetts,2006,"1,664,845"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Massachusetts,2007,"629,049"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Massachusetts,2008,"70,485"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Massachusetts,2009,"127,883"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Massachusetts,2010,"31,087"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Massachusetts,2012,"22,264"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Massachusetts,2013,"3,572"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Massachusetts,2014,"88,512"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Massachusetts,2015,"73,303"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Massachusetts,2016 through November,"128,623"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",New Hampshire,2007,"1,146,711"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Rhode Island,2005,"2,906,108"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Vermont,2008,"8,954"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",Vermont,2015,"73,034"
